Who served as both a United States president and Assistant Secretary of the Navy?<ar>الولايات المتحدة
What United States president was the tallest and the first to have a full beard?<ar>الولايات المتحدة
What country was part of the Axis Powers in World War II but not in the European theater?<ar>دول المحور*|*الحرب العالمية الثانية
"Who was a premier of Russia, and was in office for less than 200 days?<ar>الإمبراطورية الروسية"
Who was president of Italy during World War II and a close friend of Adolf Hitler?<ar>إيطاليا*|*الحرب العالمية الثانية*|*أدولف هتلر
Who was prime minister of Great Britain during the Falklands War and also a close personal friend of American President Ronald Reagan?<ar>المملكة المتحدة*|*حرب الفوكلاند*|*أمريكيون*|*رونالد ريغان
Who was a German army officer and a personal attaché of German Deputy Fuhrer Rudolf Hess?<ar>الألمانية*|*الألمانية*|*رودلف هس
Who was the first US president to win a record four presidential elections and died in office?<ar>الولايات المتحدة
What country from Asia was a member of the Axis Alliance and is considered the oldest country in the world?<ar>آسيا
Who was the Greek king of Macedon that conquered most parts of Asia and North Africa and had a sister called Cleopatra of Macedon?<ar>مقدونيا*|*آسيا*|*شمال إفريقيا*|*كليوباترا*|*مقدونيا
Who was the German dictator that started World War II and was married to Eva Braun shortly before their death?<ar>الألمانية*|*الحرب العالمية الثانية*|*إيفا براون
What is the name of the first woman millionaire and was born in the United States?<ar>الولايات المتحدة
"What is the civil rights leader that was assassinated in 1968 and was born in Atlanta, Georgia?<ar>أتلانتا*|*جورجيا"
Who was the adopted son of Julius Caesar and the first emperor of Rome?<ar>يوليوس قيصر*|*الجمهورية الرومانية
Who was president of the United States and a member of the Confederate House of Representatives?<ar>الولايات المتحدة
Who was president of the United States and president of the Screen Actors Guild?<ar>الولايات المتحدة*|*نقابة ممثلي الشاشة
Who was prime minister of United Kingdom and defeated Napoleon at Waterloo?<ar>المملكة المتحدة*|*نابليون بونابرت*|*معركة واترلو
What country was part of the Allied Powers and the location of the Eiffel Tower?<ar>برج إيفل
What Mediterranean country was initially an Axis Power during World War II and then joined the Allies late in the war?<ar>الحرب العالمية الثانية*|*قوات الحلفاء
What man was US president and also Chief Justice of the Supreme Court?<ar>الولايات المتحدة*|*المحكمة العليا للولايات المتحدة
Who was both the king of the Franks and emperor of the Romans?<ar>فرنجة*|*الرسالة إلى أهل روما
Who was the prime minister of Italy as well as an ally of the Axis Powers during World War II?<ar>إيطاليا*|*دول المحور*|*الحرب العالمية الثانية
Who is the WW II era Soviet leader that was born to a poor family in Gori?<ar>الحرب العالمية الثانية*|*غوري
What country was a member of the Axis Powers in WW II and the home of the ancient Roman Empire?<ar>دول المحور*|*الحرب العالمية الثانية*|*الإمبراطورية البيزنطية
What country invaded Kuwait in the 1990s and fought a war with the United States during the same time period?<ar>الكويت*|*الولايات المتحدة
What country fought in the Falkland Islands war and is European?<ar>جزر فوكلاند
Who was a queen of France and the daughter of Maria Theresa?<ar>الجمهورية الفرنسية الخامسة*|*ماريا تيريزا
Who was a signee of the Declaration of Independence and first ambassador to France?<ar>إعلان الاستقلال الأمريكي*|*الجمهورية الفرنسية الخامسة
Who was a military leader and took power in France in 1799?<ar>الجمهورية الفرنسية الخامسة
Who was the 16th president and issued the Emancipation Proclamation?<ar>إعلان تحرير العبيد
Who was the principal author of the Declaration of Independence and the third president of the United States?<ar>إعلان الاستقلال الأمريكي*|*الولايات المتحدة
Who was the author of Das Kapital and formed the belief of Marxism?<ar>رأس المال*|*ماركسية
Who was the queen of Spain and funded Christopher Columbus' voyage?<ar>إسبانيا
Who was the first person in the world to land on the moon and was from the United States?<ar>الولايات المتحدة
Who was the first wife of King Henry VIII and the daughter to Isabella I of Castile?<ar>هنري الثامن ملك إنجلترا
Which Portuguese explorer achieved the first European navigation from the Atlantic to Asia and was killed in the Battle of Mactan?<ar>البرتغالية*|*المحيط الأطلسي*|*آسيا*|*معركة ماكتان
Who was president during the Vietnam War and the Bay of Pigs?<ar>حرب فيتنام*|*خليج الخنازير
What State was the first to secede from the Union and the home state of James Brown?<ar>الاتحاد*|*جيمس براون
"Which West Point graduate, class of 1861, was commissioned a Brigadier General at the age of 23?<ar>nan"
Which politician served as a U.S. president while also being a licensed bartender?<ar>الولايات المتحدة
What U.S. president has his bust on Mountain Rushmore while also being the principle author of the Declaration of Independence?<ar>الولايات المتحدة*|*إعلان الاستقلال الأمريكي
Who was a founder of Virginia Colony and a long-time prisoner in the Tower of London?<ar>مستعمرة فيرجينيا*|*برج لندن
Who was a relative of Napoleon Bonaparte and a failed military commander against the Prussians?<ar>نابليون بونابرت
Who was a member of the Second Triumvirate and a romantic interest of Queen Cleopatra?<ar>الحكم الثلاثي الثاني*|*كليوباترا
Who was the son of Queen Dowager Zhao and went on to become the first emperor of a unified China?<ar>الصين
"Who was the last emperor of the Qing dynasty and died on October 17, 1967?<ar>nan"
To what political party did the first prime minister of Canada belong?<ar>كندا
What was the nickname of the great-grandfather of France's Louis XV?<ar>الجمهورية الفرنسية الخامسة*|*لويس الخامس عشر ملك فرنسا
In what year did the oldest member of the Roman Republic's First Triumvirate die?<ar>الجمهورية الرومانية*|*الحكومية الثلاثية الأولى
Who is the wife of Queen Elizabeth II's eldest child?<ar>إليزابيث الثانية
Who is the son of Queen Elizabeth II's only daughter?<ar>إليزابيث الثانية
Which state was the first American president born in?<ar>أمريكيون
What was the name of the Virginia home belonging to the third president of the United States?<ar>فرجينيا*|*الولايات المتحدة
What type of cancer did the inventor of the cotton gin die from?<ar>nan
How old was the first ruler of Greece when he died?<ar>اليونان القديمة
How old was the first queen of England when she took the throne?<ar>مملكة إنجلترا
How old was the first queen of Egypt when she died?<ar>مصر
How old was the fourth king of England when he took the throne?<ar>مملكة إنجلترا
How old was the second queen of Scotland when she got married?<ar>مملكة إسكتلندا
Who was the second child of the second U.S. president?<ar>الولايات المتحدة
Who was the military leader of the country that attacked the United States in 1941?<ar>الولايات المتحدة
How old was the 35th president of the United States when they died?<ar>الولايات المتحدة
How old was the first prime minister of Canada when they died?<ar>كندا
Who was the president of the US when the Korean War started?<ar>الولايات المتحدة*|*الحرب الكورية
Which son of Charlemagne received Italy as inheritance?<ar>إيطاليا
What is the name of the dog owned by the 37th president of the United States?<ar>الولايات المتحدة
Who was the leader of the country that conquered the Persian Empire?<ar>الإمبراطورية الأخمينية
What region was returned to the rule of the world's most populous country in 1997?<ar>nan
Who was the leader of the country that invaded Ethiopia in October 1935?<ar>إثيوبيا
What was the profession of the man that assassinated a president in a theater?<ar>nan
How old was the youngest US president to be assassinated?<ar>الولايات المتحدة
Who was the leader of the country that invaded Iran in 1980?<ar>إيران
Who was a leader of the Progressive movement that proclaimed American entrance into World War I?<ar>أمريكيون*|*الحرب العالمية الأولى
How old was the current queen of England when she became queen?<ar>مملكة إنجلترا
In what year was the third president of the United States born?<ar>الولايات المتحدة
How old was the first US president when he died?<ar>الولايات المتحدة
How old was the president of the US during the bulk of World War II when he died?<ar>الولايات المتحدة*|*الحرب العالمية الثانية
Who was the leader of the country that invaded Finland in 1939?<ar>فنلندا
Who was the president of the country that decided to use nuclear weapons on Japan during World War 2?<ar>هونشو*|*الحرب العالمية الثانية
"Who was the country leader that fought against the US from November 1, 1955 to April 30, 1975?<ar>الولايات المتحدة"
Who was the second child of the king of England from 9 November 1841 to 6 May 1910 to die?<ar>مملكة إنجلترا
How old was the French military and political leader who rose to prominence during the French Revolution when he became emperor of France?<ar>الفرنسية*|*الثورة الفرنسية*|*الجمهورية الفرنسية الخامسة
Who is the once politically elected son of the 52nd governor of New York?<ar>نيويورك
What country in Asia co-led an alliance to eventually win the global conflict beginning in 1939?<ar>آسيا
What country that's an island co-led an alliance to eventually win the global conflict beginning in 1939?<ar>nan
What country spanning Europe and Asia co-led an alliance to eventually win the global conflict beginning in 1939?<ar>الاتحاد الأوروبي*|*آسيا
Who was the leader of the North American country that co-led an alliance to combat the Axis powers during World War II?<ar>الحرب العالمية الثانية
How old was the third president of the US when he was sworn into office?<ar>الولايات المتحدة
What was the start date of the longest war ever?<ar>nan
What year did the shortest war take place?<ar>nan
How old was the second emperor of Rome when he died?<ar>الجمهورية الرومانية
How old was the fourth emperor of Rome when he died?<ar>الجمهورية الرومانية
How old was the sixth emperor of Rome when he died?<ar>الجمهورية الرومانية
Who was the wife of the first president of the United States?<ar>الولايات المتحدة
Who was the wife of the 16th president of the United States?<ar>الولايات المتحدة
Where was the first president of the United States born?<ar>الولايات المتحدة
Who was the leader of England when the United States bombed Japan?<ar>مملكة إنجلترا*|*الولايات المتحدة*|*هونشو
Who was the president of the United States when World War II started?<ar>الولايات المتحدة*|*الحرب العالمية الثانية
What US state was the 26th president of the United States born in?<ar>الولايات المتحدة*|*الولايات المتحدة
Which president of the United States was responsible for the largest land purchase in United States history?<ar>الولايات المتحدة*|*الولايات المتحدة
What proclamation did the 16th president of the United States issue in 1863?<ar>الولايات المتحدة
"In what year did the painter of the Mona Lisa and The Last Supper die, at the age of 67?<ar>موناليزا*|*العشاء الأخير"
When was the third president of the US born?<ar>الولايات المتحدة
Where was the 35th president of the US born?<ar>الولايات المتحدة
What was the name of the first king of England's grandfather?<ar>مملكة إنجلترا
How old was the sixteenth president of the United States when he was assassinated?<ar>الولايات المتحدة
Which United States president had a heated rivalry with the third president?<ar>الولايات المتحدة
What year was the former president of Iraq who took office in 1979 hung?<ar>العراق
How old was the first president of the United States when he died?<ar>الولايات المتحدة
Who was the first son of Peter the Great's second wife?<ar>بطرس الأكبر
How old was the last Tsarina of Russia when she died?<ar>الإمبراطورية الروسية
Where was the last emperor of the Qing dynasty when he died?<ar>nan
How old was the emperor of Japan when the Russo Japanese war started?<ar>هونشو
Where was the president of United States during WWI when he died?<ar>الولايات المتحدة*|*الحرب العالمية الأولى
Name the military and political leader who built the large empire that ruled over continental Europe?<ar>الاتحاد الأوروبي
Who was the 16th president of the third most populous country in the world with its national capital as Washington DC?<ar>nan
Name the Roman general and statesman who defeated the person leading to the reorganization of the Roman Republic as an empire?<ar>الجمهورية الرومانية
Name the German Dutch diarist who spoke about the camps killing the members of an ethnoreligious group?<ar>nan
Who was the leader of the country that invaded Finland during the Winter War?<ar>فنلندا*|*حرب الشتاء
At what age did the sixteenth president of the United States die?<ar>الولايات المتحدة
What year did the first president move into the White House?<ar>البيت الأبيض
How old was the last emperor of China when he died?<ar>الصين
Who was the leader of the country that invaded Afghanistan in 2001?<ar>أفغانستان
Who is the leader of the country that was the source of Covid-19?<ar>مرض فيروس كورونا 2019
Who is the leader of the country that was the first to put a satellite in orbit?<ar>nan
How old was the first Premier of the Soviet Union when he died?<ar>الاتحاد السوفيتي
Who was the wife of the last king of France?<ar>الجمهورية الفرنسية الخامسة
What country was the leader of the Nazi Party born in?<ar>الحزب النازي
How old was the leader of Iraq during the United States invasion of Iraq when he died?<ar>العراق*|*الولايات المتحدة*|*العراق
How old was the 35th president of the United States when he died?<ar>الولايات المتحدة
How old was the first female vice president of the United States when she took office?<ar>الولايات المتحدة
Who was the king of the country who first established colonies in North America?<ar>أمريكا الشمالية
Who was the leader of the country that attacked Pearl Harbor in World War II?<ar>الحرب العالمية الثانية
What was the birthplace of the first black United States president?<ar>الولايات المتحدة
What was the profession of the 33rd president of the United States prior to being elected to office?<ar>الولايات المتحدة
Who killed Yoko Ono's husband in front of the Dakota in New York City?<ar>يوكو أونو*|*نيويورك
What was the maiden name of the former First Lady of the United States who later served as Secretary of State in another US president's administration?<ar>الولايات المتحدة*|*الولايات المتحدة
What country was the birthplace of the first female prime minister of Israel?<ar>يعقوب
How old was the second president of the United States when he died?<ar>الولايات المتحدة
How old was the third president of the United States when he died?<ar>الولايات المتحدة
How old was the fourth president of the United States when he died?<ar>الولايات المتحدة
How old was the US president when 9/11 happened?<ar>الولايات المتحدة*|*هجمات 11 سبتمبر
Who was the US president when the US invaded Afghanistan?<ar>الولايات المتحدة*|*الولايات المتحدة*|*أفغانستان
How old was the US president when an impeachment happened in 2021?<ar>الولايات المتحدة
Who was the US president when France won its second World Cup?<ar>الولايات المتحدة*|*الجمهورية الفرنسية الخامسة*|*كأس العالم
Who was the first born grandson of Queen Elizabeth II's eldest?<ar>إليزابيث الثانية
What war began when the 34th US president was in office?<ar>الولايات المتحدة
Who is the current head of the country in which the Chernobyl Nuclear Disaster took place?<ar>nan
What is the name of the mother of Canada's 23rd prime minister?<ar>كندا
How old was the third US president when he died?<ar>الولايات المتحدة
How old was the fourth US president when he died?<ar>الولايات المتحدة
How old was the fifth US president when he died?<ar>الولايات المتحدة
Who was the last emperor of Rome?<ar>الجمهورية الرومانية
Who was the oldest emperor of Rome?<ar>الجمهورية الرومانية
Who was the first king of Spain?<ar>إسبانيا
Who was the first king of all England?<ar>مملكة إنجلترا
What was the third war actually declared by the United States?<ar>الولايات المتحدة
Who was the 22nd and 24th president of the United States?<ar>الولايات المتحدة
What year did the Second World War end?<ar>الحرب العالمية الثانية
What was the 49th state to join the U.S.?<ar>الولايات المتحدة
Who was the first president of the USA?<ar>الولايات المتحدة
Who was the 35th president of the USA?<ar>الولايات المتحدة
Who was the last king of France?<ar>الجمهورية الفرنسية الخامسة
Who was the first Romanov czar of Russia?<ar>عائلة رومانوف*|*الإمبراطورية الروسية
Who was the first tsar of all Russia?<ar>الإمبراطورية الروسية
Who was the first Tudor king of England?<ar>أسرة تيودور*|*مملكة إنجلترا
Which state was first to secede from the Union in the American Civil War?<ar>الاتحاد*|*الحرب الأهلية الأمريكية
Who was the first tsar of Russia?<ar>الإمبراطورية الروسية
Who was the third US president?<ar>الولايات المتحدة
What was the first country in the world?<ar>nan
What was the first democratic country?<ar>nan
What was the first communist country?<ar>nan
Who was the first president of the French Fifth Republic?<ar>الجمهورية الفرنسية الخامسة
Who was the first king of Sweden?<ar>السويد
Who was the last emperor of Russia?<ar>الإمبراطورية الروسية
Who was the first woman to fly solo across the Atlantic Ocean?<ar>المحيط الأطلسي
Who was the third United Nations Secretary General?<ar>الأمم المتحدة
Who was the third vice president of the United States?<ar>الولايات المتحدة
Who was the first female presidential candidate of the United States?<ar>الولايات المتحدة
Who was the first Roman emperor to embrace Christianity?<ar>المسيحية
Who was the last Chinese emperor?<ar>الصينية
Who was the first president of Mexico?<ar>مدينة مكسيكو
Who was the first Catholic president of the United States?<ar>كاثوليكية*|*الولايات المتحدة
Who was the second Prince of Wales?<ar>ويلز
Who was the last pharaoh of Egypt?<ar>مصر
Who was the last female monarch of Japan?<ar>هونشو
Who was the second president of Brazil?<ar>البرازيل
Who was the second US president to be assassinated while in office?<ar>الولايات المتحدة
Who was the fourth emperor of Rome?<ar>الجمهورية الرومانية
Who was the fifth emperor of Rome?<ar>الجمهورية الرومانية
Who was the sixth emperor of Rome?<ar>الجمهورية الرومانية
Who was the first king of both Scotland and England?<ar>مملكة إسكتلندا*|*مملكة إنجلترا
Who was the first man on the moon?<ar>nan
What was the first city in the US to host the Olympics?<ar>الولايات المتحدة*|*الألعاب الأولمبية
What was the last battle of the Napoleonic Wars?<ar>الحروب النابليونية
Who was the last king of Hawaii?<ar>مملكة هاواي
Who was the fifth king of Israel?<ar>يعقوب
What was the last state to join the USA?<ar>الولايات المتحدة
What was the last battle of the Revolutionary War?<ar>حرب الاستقلال الأمريكية
Who was the 2nd president of Mexico?<ar>مدينة مكسيكو
What was the second to last state to join the United States?<ar>الولايات المتحدة
What was the first capital of the United States?<ar>الولايات المتحدة
Who was the second United States president to be assassinated while in office?<ar>الولايات المتحدة
What was the fiftieth state to join the United States?<ar>الولايات المتحدة
Who was the 1st emperor of Japan?<ar>هونشو
Who was last president of the United States during the 20th century?<ar>الولايات المتحدة
Who was the third emperor of Rome?<ar>الجمهورية الرومانية
What was the last Confederate state to rejoin the Union?<ar>الاتحاد
Which country was the first to be defeated and occupied by the Germans during World War II?<ar>ألمان*|*الحرب العالمية الثانية
Who was the second to last tsar of Russia?<ar>الإمبراطورية الروسية
Who was Nefertiti's fourth daughter?<ar>نفرتيتي
Who was the first pharaoh of the Dynasty XVIII of Egypt?<ar>الأسرة المصرية الثامنة عشر*|*مصر
Who was the first prime minister of Russia?<ar>الإمبراطورية الروسية
Who was the first prime minister of Canada?<ar>كندا
Who was the first president of Russia?<ar>الإمبراطورية الروسية
What is considered the first largest empire in history?<ar>nan
Who was the last tsar of Russia?<ar>الإمبراطورية الروسية
Who was the first pharaoh of Egypt?<ar>مصر
Who was the last Samurai?<ar>nan
Who was the last Edo period shogun in Japan?<ar>طوكيو*|*هونشو
Who was the last emperor of the Holy Roman Empire?<ar>الإمبراطورية الرومانية المقدسة
Who was the first king of Romania?<ar>رومانيا
Who was the first queen of Hawaii?<ar>مملكة هاواي
Who was the first ruler of Greece?<ar>اليونان القديمة
Who was the first king of Scotland?<ar>مملكة إسكتلندا
Who was the first emperor of Rome known as prior to office?<ar>الجمهورية الرومانية
Who was the tenth emperor of Rome?<ar>الجمهورية الرومانية
Who was the tenth Roman emperor?<ar>nan
Who was the first wife of ex-president Donald Trump?<ar>دونالد ترامب
Who built the first successful airplane?<ar>nan
Who was the first emperor of Germany?<ar>ألمانيا
Who was the last king of England?<ar>مملكة إنجلترا
Who was the last emperor of the Western Roman Empire?<ar>الإمبراطورية الرومانية الغربية
Who was the third pharaoh of the Ptolemaic dynasty in Egypt?<ar>مصر
Who was the first ruler of the United Kingdom of Great Britain?<ar>nan
Who was historically the oldest emperor of India?<ar>الهند
Who was the first leader and founder of North Korea?<ar>كوريا الشمالية
Who was the last head of state or president of Czechoslovakia during the Communist Period?<ar>تشيكوسلوفاكيا
Who was the first president of the United States of America?<ar>الولايات المتحدة
Who was the 11th president of the United States of America?<ar>الولايات المتحدة
Who was the 19th president of the United States of America?<ar>الولايات المتحدة
Who was Japan's first president?<ar>هونشو
Who was China's first president?<ar>الصين
Who was France's first president?<ar>الجمهورية الفرنسية الخامسة
Who was the third governor of California?<ar>كاليفورنيا
Who was the first Ptolemaic ruler of Egypt?<ar>مصر
Who was the last emperor of Japan?<ar>هونشو
Who was the first president of Indonesia?<ar>إندونيسيا
In what year was the first moon landing?<ar>nan
Who was the first person to reach the summit of Mt. Everest?<ar>جبل إفرست
Who was the last shah of Iran?<ar>إيران
Who was the first prime minister of India?<ar>الهند
Who was the first premier of the Soviet Union?<ar>الاتحاد السوفيتي
Who was the last premier of the Soviet Union?<ar>الاتحاد السوفيتي
What is the third shortest war in the recorded history of the world?<ar>nan
Who was the first emperor of the German Empire?<ar>الإمبراطورية الألمانية
Who was the second president of Mexico?<ar>مدينة مكسيكو
Which United Nations Secretary General was the oldest when he retired?<ar>الأمم المتحدة
Which country sent the most immigrants to the United States in 2017?<ar>الولايات المتحدة
What French king ruled the longest?<ar>الفرنسية
Which battle from World War I resulted in the most casualties?<ar>الحرب العالمية الأولى
Which battle from World War II resulted in the most casualties?<ar>الحرب العالمية الثانية
Which United States president served the highest number of days in office?<ar>الولايات المتحدة
Which United States president served the least amount of days in office?<ar>الولايات المتحدة
Which United States president had the most children?<ar>الولايات المتحدة
What was the shortest recorded war in history?<ar>nan
What was the shortest war in world history?<ar>nan
Who was the tallest king of England in history?<ar>مملكة إنجلترا
Who is the oldest US president at the start of presidency?<ar>الولايات المتحدة
Who was the tallest president ever in the USA?<ar>الولايات المتحدة
Who was the heaviest US president?<ar>الولايات المتحدة
What was the longest battle in WW1?<ar>الحرب العالمية الأولى
What was the longest war in world history?<ar>nan
What was the shortest term of a U.S. president?<ar>الولايات المتحدة
Which battle during the American Civil War produced the most casualties?<ar>الحرب الأهلية الأمريكية
What was the bloodiest battle of World War 2?<ar>الحرب العالمية الثانية
What was the shortest war in history?<ar>nan
What was the costliest war in history?<ar>nan
What is the longest recorded war in United States?<ar>الولايات المتحدة
What is the shortest recorded war in United States?<ar>الولايات المتحدة
What European monarch has reigned the longest in history?<ar>nan
What was the shortest battle in the United States Civil War?<ar>الحرب الأهلية الأمريكية
What was the longest battle on German ground during World War II?<ar>الألمانية*|*الحرب العالمية الثانية
Which war during the 20th century had the highest death toll?<ar>nan
Which country suffered the most casualties in World War II?<ar>الحرب العالمية الثانية
Which countries have had the most wars against each other?<ar>nan
What is the shortest war in history?<ar>nan
What was the tallest building in New York City in 1920?<ar>نيويورك
What was the shortest battle of the US Civil War?<ar>الحرب الأهلية الأمريكية
Who served the most terms in office as the president of the United States?<ar>الولايات المتحدة
Which country has won the most battles in history?<ar>nan
Which war had the most countries involved?<ar>nan
Which pharaoh of Egypt was the youngest?<ar>مصر
Which Roman emperor served for the shortest time during the Principate?<ar>nan
What was the longest battle in the American Revolutionary War?<ar>حرب الاستقلال الأمريكية
What was the longest battle in the Korean War?<ar>الحرب الكورية
Who had the shortest term as US president?<ar>الولايات المتحدة
Who was the longest serving German chancellor?<ar>الألمانية
What battle in the Pacific during WWII saw the most American soldiers killed?<ar>المحيط الهادئ*|*الحرب العالمية الثانية*|*أمريكيون
What country has put the most people into space?<ar>nan
Where was the highest ever recorded temperature in history?<ar>nan
Which US president had the shortest physical height?<ar>الولايات المتحدة
What is the longest US war fought on foreign soil in terms of number of months?<ar>الولايات المتحدة
Who is the longest serving Indian president in terms of number of years?<ar>nan
Which American Civil War battle lasted the longest?<ar>الحرب الأهلية الأمريكية
Which Japanese emperor had the longest tenure?<ar>شعب ياباني
What was the longest war in the history of the United States?<ar>الولايات المتحدة
Who has the longest presidency in US history?<ar>الولايات المتحدة
Who was the longest serving king of Thailand?<ar>تايلاند
Who was the longest reigning king of France?<ar>الجمهورية الفرنسية الخامسة
Who was the longest reigning emperor of Japan?<ar>هونشو
Which Japanese monarch had the longest reign?<ar>شعب ياباني
Which Austrian monarch had the longest reign?<ar>nan
Who ruled Rome for the longest period of time?<ar>الجمهورية الرومانية
Who was the longest ruling emperor of China?<ar>الصين
Which was the shortest war in history?<ar>nan
What was the shortest battle in the U.S. Civil War?<ar>الحرب الأهلية الأمريكية
Who has had the shortest reign for a European monarch?<ar>nan
What was the longest battle of World War I?<ar>الحرب العالمية الأولى
Which French king ruled the longest?<ar>الفرنسية
What was the shortest battle in the American Civil War?<ar>الحرب الأهلية الأمريكية
What was the longest dynasty in China?<ar>الصين
What was the longest continual war in history?<ar>nan
Who is the longest serving French president?<ar>الفرنسية
Who has the shortest tenure as prime minister in Indian history?<ar>nan
Who had the shortest reign in France?<ar>الجمهورية الفرنسية الخامسة
Who had the least amount of time to be US president?<ar>الولايات المتحدة
Who has been held the longest in a hostage situation?<ar>nan
Which monarch of France had the shortest reign?<ar>الجمهورية الفرنسية الخامسة
Who was the tallest president of the United States?<ar>الولايات المتحدة
Who was the shortest president of the United States?<ar>الولايات المتحدة
What is the longest war that the United States have been in?<ar>الولايات المتحدة
What was the longest civil war in Africa?<ar>إفريقيا
What country had the most deaths in WWII?<ar>الحرب العالمية الثانية
Who is the longest tenured US president?<ar>الولايات المتحدة
Who was the shortest serving prime minister of Canada?<ar>كندا
Who was the oldest person when they started their reign over the United Kingdom?<ar>المملكة المتحدة
"Which war has had the most casualties, including civilians?<ar>nan"
Did the war in Afghanistan begin in 2001?<ar>أفغانستان
Did Christopher Columbus come to the Americas in 1492?<ar>كريستوفر كولومبوس*|*أمريكتان
Did World War II end in 1950?<ar>الحرب العالمية الثانية
Was Marie Antoinette born in France?<ar>ماري أنطوانيت*|*الجمهورية الفرنسية الخامسة
Was John Marshall the first Chief Justice of the Supreme Court?<ar>جون مارشال*|*المحكمة العليا للولايات المتحدة
Was Constantinople captured by the Ottoman Empire in 1453?<ar>القسطنطينية*|*الدولة العثمانية
Was the Kingdom of Sardinia a party to the Treaty of Worms?<ar>مملكة سردينيا*|*nan
Did the French Revolution take place in 1302?<ar>الثورة الفرنسية
Did the CIA help Fidel Castro gain control of Cuba?<ar>وكالة المخابرات المركزية*|*فيدل كاسترو*|*كوبا
Did George Washington really have wooden dentures?<ar>جورج واشنطن
"Did Germany attack Pearl Harbor on December 7, 1941?<ar>ألمانيا"
Was Caligula assassinated?<ar>كاليغولا
Did the Germans win World War 2?<ar>ألمان*|*الحرب العالمية الثانية
Did George Washington sign the Declaration of Independence?<ar>جورج واشنطن*|*إعلان الاستقلال الأمريكي
Did King Tut live to be 60 years old?<ar>توت عنخ آمون
Did Japan bomb Pearl Harbor in 1941?<ar>هونشو
Was Henry V the fifth king of England?<ar>هنري الخامس ملك إنجلترا*|*مملكة إنجلترا
Did Japan surrender in World War 2?<ar>هونشو*|*الحرب العالمية الثانية
Did the United States start out as colonies?<ar>الولايات المتحدة
Did Nefertiti has a son?<ar>نفرتيتي
Did King Louis XIV move the seat of his court and government to Versailles?<ar>لويس الرابع عشر*|*فرساي
Was Nicholas II the first Tsar of Russia?<ar>نيقولا الثاني إمبراطور روسيا*|*الإمبراطورية الروسية
Was Brazil part of the Allied Force in World War II?<ar>البرازيل*|*الحرب العالمية الثانية
Was Jeremy Corbyn ever prime minister of the UK?<ar>جيرمي كوربين*|*المملكة المتحدة
Has a nuclear or atomic weapon ever been used in combat outside of WWII?<ar>الحرب العالمية الثانية
Did Boris Yeltsin die in office as president of Russia?<ar>بوريس يلتسن*|*الإمبراطورية الروسية
Did Jacques Chirac serve as both president and prime minister of France?<ar>جاك شيراك*|*الجمهورية الفرنسية الخامسة
Was Confucius married?<ar>كونفوشيوس
Did Leonardo da Vinci paint The Last Supper?<ar>ليوناردو دا فينشي*|*العشاء الأخير
Was Genghis Khan married to one wife?<ar>جنكيز خان
Did Genghis Khan travel to America?<ar>جنكيز خان*|*الولايات المتحدة
Does South Africa have the largest naval fleet in the world?<ar>جنوب إفريقيا
Did the United States drop two atomic bombs on Japan during WWII?<ar>الولايات المتحدة*|*هونشو*|*الحرب العالمية الثانية
Was Australia ever under French rule?<ar>أستراليا*|*الفرنسية
Did France help the Americans defeat the British during the American Revolution?<ar>الجمهورية الفرنسية الخامسة*|*أمريكيون*|*بريطانيون*|*الثورة الأمريكية
Did Adolf Hitler start World War 2?<ar>أدولف هتلر*|*الحرب العالمية الثانية
Was Athelstan the first king of England?<ar>أثيلستان*|*مملكة إنجلترا
Did 56 delegates sign the Declaration of Independence?<ar>إعلان الاستقلال الأمريكي
Did Queen Elizabeth I have the longest reign in the UK?<ar>إليزابيث الأولى ملكة إنجلترا*|*المملكة المتحدة
Was Adolf Hitler appointed as a German chancellor?<ar>أدولف هتلر*|*الألمانية
Was Abraham Lincoln the 16th president of the U.S.?<ar>أبراهام لينكون*|*الولايات المتحدة
Is Queen Elizabeth II the longest serving British monarch in history?<ar>إليزابيث الثانية*|*بريطانيون
Did Jack the Ripper get married?<ar>جاك السفاح
Did Henry III of France have one wife?<ar>هنري الثالث ملك إنجلترا*|*الجمهورية الفرنسية الخامسة
Did Henry IV of France have three wives?<ar>هنري الرابع ملك فرنسا*|*الجمهورية الفرنسية الخامسة
Was Caligula the third emperor of Rome?<ar>كاليغولا*|*الجمهورية الرومانية
Was America part of the Axis during WW2?<ar>الولايات المتحدة*|*الحرب العالمية الثانية
Was Benito Mussolini killed before the end of WW2?<ar>بينيتو موسوليني*|*الحرب العالمية الثانية
Did Canada become fully independent from the United Kingdom in 1982?<ar>كندا*|*المملكة المتحدة
Did Canada participate in World War II?<ar>كندا*|*الحرب العالمية الثانية
Was Benito Mussolini the founder of the Fascist Party?<ar>بينيتو موسوليني
Was General Douglas MacArthur the Allied Commander of the Japanese occupation?<ar>دوغلاس ماكارثر*|*شعب ياباني
Did Julius Caesar have Pompey as an enemy?<ar>يوليوس قيصر*|*بومبيوس الكبير
Is Pope Francis the first South American pope?<ar>البابا فرنسيس
Was Christopher Columbus married?<ar>كريستوفر كولومبوس
Was Mark Antony the first Roman emperor?<ar>مارك أنطوني
Was the Second World War in the 1950s?<ar>الحرب العالمية الثانية
Did the Battle of Bunker Hill take place at least partially on a different hill?<ar>معركة بانكر هيل
Did Alexander the Great die before Hephaestion?<ar>الإسكندر الأكبر*|*هيفايستيون
