encoder_input,decoder_input,decoder_output
"['<en>', 'W', 'ork', '▁on', '▁a', '▁ger', 'm', '[MASK]', 'fre', 'e', '[MASK]', 'li', 'fe', '[MASK]', 'ded', '▁up', '[MASK]', '▁the', '▁creation', '▁of', '▁which', '▁Notre', '[MASK]', '▁institute', '?', '▁', '</s>', 'A', 'round', '▁what', '▁time', '▁did', '[MASK]', '▁of', '▁Notre', '[MASK]']","['<en>', 'W', 'ork', '▁on', '▁a', '▁ger', 'm', '-', 'fre', 'e', '-', 'li', 'fe', '▁en', 'ded', '▁up', '▁in', '▁the', '▁creation', '▁of', '▁which', '▁Notre', '▁Dame', '▁institute', '?', '▁', '</s>', 'A', 'round', '▁what', '▁time', '▁did', '▁Lobund', '▁of', '▁Notre', '▁Dame']","['W', 'ork', '▁on', '▁a', '▁ger', 'm', '-', 'fre', 'e', '-', 'li', 'fe', '▁en', 'ded', '▁up', '▁in', '▁the', '▁creation', '▁of', '▁which', '▁Notre', '▁Dame', '▁institute', '?', '▁', '</s>', 'A', 'round', '▁what', '▁time', '▁did', '▁Lobund', '▁of', '▁Notre', '▁Dame', '<', 'e', 'n', '>']"
"['<en>', 'Which', '▁radio', '[MASK]', '▁provides', '▁radio', '▁to', '▁the', '▁students', '[MASK]', '▁Notre', '[MASK]', '▁at', '[MASK]', '▁FM', '?', '▁', '</s>', 'Which', '[MASK]', '▁radio', '[MASK]', '[MASK]', '▁Notre', '[MASK]', '[MASK]', '▁ser', '[MASK]', '▁as', '[MASK]', '[MASK]', '[MASK]', 'am', '?', '▁', '</s>']","['<en>', 'Which', '▁radio', '▁station', '▁provides', '▁radio', '▁to', '▁the', '▁students', '▁of', '▁Notre', '▁Dame', '▁at', '▁88.9', '▁FM', '?', '▁', '</s>', 'Which', '▁internet', '▁radio', '▁station', '▁of', '▁Notre', '▁Dame', '▁is', '▁ser', 'ved', '▁as', '▁an', '▁internet', '▁stre', 'am', '?', '▁', '</s>']","['Which', '▁radio', '▁station', '▁provides', '▁radio', '▁to', '▁the', '▁students', '▁of', '▁Notre', '▁Dame', '▁at', '▁88.9', '▁FM', '?', '▁', '</s>', 'Which', '▁internet', '▁radio', '▁station', '▁of', '▁Notre', '▁Dame', '▁is', '▁ser', 'ved', '▁as', '▁an', '▁internet', '▁stre', 'am', '?', '▁', '</s>', '<', 'e', 'n', '>']"
"['<en>', '[MASK]', '▁type', '▁of', '[MASK]', 'c', 'ot', '▁do', '▁the', '[MASK]', '▁Dame', '▁sport', '▁teams', '▁have', '[MASK]', '▁', '</s>', 'Who', '▁current', 'ly', '▁provides', '▁uni', 'for', 'ms', '▁to', '[MASK]', '▁Dame', '▁sport', '▁teams', '[MASK]', '▁', '</s>', '[MASK]', '▁is', '▁the', '▁val']","['<en>', 'What', '▁type', '▁of', '▁mas', 'c', 'ot', '▁do', '▁the', '▁Notre', '▁Dame', '▁sport', '▁teams', '▁have', '?', '▁', '</s>', 'Who', '▁current', 'ly', '▁provides', '▁uni', 'for', 'ms', '▁to', '▁Notre', '▁Dame', '▁sport', '▁teams', '?', '▁', '</s>', 'What', '▁is', '▁the', '▁val']","['What', '▁type', '▁of', '▁mas', 'c', 'ot', '▁do', '▁the', '▁Notre', '▁Dame', '▁sport', '▁teams', '▁have', '?', '▁', '</s>', 'Who', '▁current', 'ly', '▁provides', '▁uni', 'for', 'ms', '▁to', '▁Notre', '▁Dame', '▁sport', '▁teams', '?', '▁', '</s>', 'What', '▁is', '▁the', '▁val', '<', 'e', 'n', '>']"
"['<en>', 'Thomas', '▁St', 'ritch', '▁was', '▁an', '▁editor', '▁of', '▁which', '▁public', 'an', '▁from', '▁Notre', '▁Dame', '?', '▁', '</s>', '[MASK]', '▁was', '▁the', '▁president', '▁of', '▁Notre', '▁Dame', '▁in', '▁2012?', '▁', '</s>', 'The', '▁Kellogg', '▁Institute', '▁for', '▁International', '▁Studies', '▁is', '▁part']","['<en>', 'Thomas', '▁St', 'ritch', '▁was', '▁an', '▁editor', '▁of', '▁which', '▁public', 'an', '▁from', '▁Notre', '▁Dame', '?', '▁', '</s>', 'Who', '▁was', '▁the', '▁president', '▁of', '▁Notre', '▁Dame', '▁in', '▁2012?', '▁', '</s>', 'The', '▁Kellogg', '▁Institute', '▁for', '▁International', '▁Studies', '▁is', '▁part']","['Thomas', '▁St', 'ritch', '▁was', '▁an', '▁editor', '▁of', '▁which', '▁public', 'an', '▁from', '▁Notre', '▁Dame', '?', '▁', '</s>', 'Who', '▁was', '▁the', '▁president', '▁of', '▁Notre', '▁Dame', '▁in', '▁2012?', '▁', '</s>', 'The', '▁Kellogg', '▁Institute', '▁for', '▁International', '▁Studies', '▁is', '▁part', '<', 'e', 'n', '>']"
"['<en>', 'When', '▁did', '[MASK]', '▁star', 't', '▁bec', 'oming', '[MASK]', '?', '▁', '</s>', 'What', '[MASK]', 'as', '▁did', '[MASK]', '▁compete', '▁in', '▁when', '▁she', '▁was', '▁grow', 'ing', '▁up', '?', '▁', '</s>', 'When', '▁did', '[MASK]', '▁le', '[MASK]', '▁Destiny', ""'"", 's']","['<en>', 'When', '▁did', '▁Beyonce', '▁star', 't', '▁bec', 'oming', '▁popular', '?', '▁', '</s>', 'What', '▁are', 'as', '▁did', '▁Beyonce', '▁compete', '▁in', '▁when', '▁she', '▁was', '▁grow', 'ing', '▁up', '?', '▁', '</s>', 'When', '▁did', '▁Beyonce', '▁le', 'ave', '▁Destiny', ""'"", 's']","['When', '▁did', '▁Beyonce', '▁star', 't', '▁bec', 'oming', '▁popular', '?', '▁', '</s>', 'What', '▁are', 'as', '▁did', '▁Beyonce', '▁compete', '▁in', '▁when', '▁she', '▁was', '▁grow', 'ing', '▁up', '?', '▁', '</s>', 'When', '▁did', '▁Beyonce', '▁le', 'ave', '▁Destiny', ""'"", 's', '<', 'e', 'n', '>']"
"['<en>', 'What', '▁person', '[MASK]', '[MASK]', '[MASK]', '▁of', '[MASK]', '[MASK]', '[MASK]', 'useum', '▁at', '▁Notre', '▁Dame', '[MASK]', '[MASK]', '▁la', 'te', '▁19', '[MASK]', '▁century', '?', '▁', '</s>', 'What', '[MASK]', '[MASK]', '▁l', 'if', 'es', 'pan', '▁of', '▁John', '[MASK]', '▁Zahm', '?']","['<en>', 'What', '▁person', '▁was', '▁the', '▁Director', '▁of', '▁the', '▁Science', '▁M', 'useum', '▁at', '▁Notre', '▁Dame', '▁in', '▁the', '▁la', 'te', '▁19', 'th', '▁century', '?', '▁', '</s>', 'What', '▁was', '▁the', '▁l', 'if', 'es', 'pan', '▁of', '▁John', '▁Augustine', '▁Zahm', '?']","['What', '▁person', '▁was', '▁the', '▁Director', '▁of', '▁the', '▁Science', '▁M', 'useum', '▁at', '▁Notre', '▁Dame', '▁in', '▁the', '▁la', 'te', '▁19', 'th', '▁century', '?', '▁', '</s>', 'What', '▁was', '▁the', '▁l', 'if', 'es', 'pan', '▁of', '▁John', '▁Augustine', '▁Zahm', '?', '<', 'e', 'n', '>']"
"['<en>', 'What', '▁type', '▁of', '▁institu', 'tion', '▁is', '[MASK]', '▁Notre', '▁Dame', '?', '▁', '[MASK]', 'The', '▁French', '▁w', 'ords', '▁Notre', '▁Dame', '▁du', '[MASK]', '[MASK]', 'late', '▁to', '▁what', '▁in', '▁Engl', 'ish', '?', '▁', '[MASK]', 'Who', '▁is', '[MASK]', '▁pat', 'ron']","['<en>', 'What', '▁type', '▁of', '▁institu', 'tion', '▁is', '▁the', '▁Notre', '▁Dame', '?', '▁', '</s>', 'The', '▁French', '▁w', 'ords', '▁Notre', '▁Dame', '▁du', '▁Lac', '▁trans', 'late', '▁to', '▁what', '▁in', '▁Engl', 'ish', '?', '▁', '</s>', 'Who', '▁is', '▁the', '▁pat', 'ron']","['What', '▁type', '▁of', '▁institu', 'tion', '▁is', '▁the', '▁Notre', '▁Dame', '?', '▁', '</s>', 'The', '▁French', '▁w', 'ords', '▁Notre', '▁Dame', '▁du', '▁Lac', '▁trans', 'late', '▁to', '▁what', '▁in', '▁Engl', 'ish', '?', '▁', '</s>', 'Who', '▁is', '▁the', '▁pat', 'ron', '<', 'e', 'n', '>']"
"['<en>', 'Which', '▁organi', 'za', '[MASK]', '[MASK]', 'la', 'red', '▁the', '▁First', '▁Y', 'ear', '[MASK]', '▁Studies', '▁program', '▁at', '▁Notre', '▁Dame', '▁""', 'ou', 'tst', 'and', 'ing', '?""', '[MASK]', '</s>', 'The', '[MASK]', 'ant', 'ing', '[MASK]', '▁Doc', 'tora', 'te', '▁degrees', '▁first']","['<en>', 'Which', '▁organi', 'za', 'tion', '▁dec', 'la', 'red', '▁the', '▁First', '▁Y', 'ear', '▁of', '▁Studies', '▁program', '▁at', '▁Notre', '▁Dame', '▁""', 'ou', 'tst', 'and', 'ing', '?""', '▁', '</s>', 'The', '▁gr', 'ant', 'ing', '▁of', '▁Doc', 'tora', 'te', '▁degrees', '▁first']","['Which', '▁organi', 'za', 'tion', '▁dec', 'la', 'red', '▁the', '▁First', '▁Y', 'ear', '▁of', '▁Studies', '▁program', '▁at', '▁Notre', '▁Dame', '▁""', 'ou', 'tst', 'and', 'ing', '?""', '▁', '</s>', 'The', '▁gr', 'ant', 'ing', '▁of', '▁Doc', 'tora', 'te', '▁degrees', '▁first', '<', 'e', 'n', '>']"
"['<en>', 'After', '▁her', '▁second', '▁solo', '▁album', ',', '▁what', '▁other', '▁enter', 'tain', 'ment', '▁vent', 'ure', '▁did', '▁Beyonce', '▁exp', 'lo', 're', '[MASK]', '▁', '[MASK]', 'Which', '▁artist', '▁did', '▁Beyonce', '▁mar', 'ry', '[MASK]', '▁', '[MASK]', 'To', '▁set', '▁the', '▁record', '▁for']","['<en>', 'After', '▁her', '▁second', '▁solo', '▁album', ',', '▁what', '▁other', '▁enter', 'tain', 'ment', '▁vent', 'ure', '▁did', '▁Beyonce', '▁exp', 'lo', 're', '?', '▁', '</s>', 'Which', '▁artist', '▁did', '▁Beyonce', '▁mar', 'ry', '?', '▁', '</s>', 'To', '▁set', '▁the', '▁record', '▁for']","['After', '▁her', '▁second', '▁solo', '▁album', ',', '▁what', '▁other', '▁enter', 'tain', 'ment', '▁vent', 'ure', '▁did', '▁Beyonce', '▁exp', 'lo', 're', '?', '▁', '</s>', 'Which', '▁artist', '▁did', '▁Beyonce', '▁mar', 'ry', '?', '▁', '</s>', 'To', '▁set', '▁the', '▁record', '▁for', '<', 'e', 'n', '>']"
"['<en>', 'What', '▁percentage', '▁of', '▁the', '▁fo', 'od', '▁ser', 'ved', '▁at', '▁Notre', '▁Dame', '▁is', '▁loc', 'all', 'y', '[MASK]', '[MASK]', '?', '▁', '[MASK]', '[MASK]', '▁Dame', '[MASK]', 'ot', '▁a', '▁""', 'B', '""', '▁for', '▁its', '▁sus', 'ta', 'ina', 'bil', '[MASK]']","['<en>', 'What', '▁percentage', '▁of', '▁the', '▁fo', 'od', '▁ser', 'ved', '▁at', '▁Notre', '▁Dame', '▁is', '▁loc', 'all', 'y', '▁g', 'rown', '?', '▁', '</s>', 'Notre', '▁Dame', '▁g', 'ot', '▁a', '▁""', 'B', '""', '▁for', '▁its', '▁sus', 'ta', 'ina', 'bil', 'ity']","['What', '▁percentage', '▁of', '▁the', '▁fo', 'od', '▁ser', 'ved', '▁at', '▁Notre', '▁Dame', '▁is', '▁loc', 'all', 'y', '▁g', 'rown', '?', '▁', '</s>', 'Notre', '▁Dame', '▁g', 'ot', '▁a', '▁""', 'B', '""', '▁for', '▁its', '▁sus', 'ta', 'ina', 'bil', 'ity', '<', 'e', 'n', '>']"
"['<en>', 'Where', '[MASK]', '[MASK]', '[MASK]', 'qu', 'art', 'ers', '▁of', '[MASK]', '▁Congregation', '▁of', '[MASK]', '▁Holy', '▁Cross', '?', '▁', '</s>', 'What', '[MASK]', '[MASK]', '▁prim', '[MASK]', '▁se', '[MASK]', '[MASK]', '▁of', '[MASK]', '▁Congregation', '▁of', '[MASK]', '▁Holy', '▁Cross', '?', '▁', '</s>']","['<en>', 'Where', '▁is', '▁the', '▁head', 'qu', 'art', 'ers', '▁of', '▁the', '▁Congregation', '▁of', '▁the', '▁Holy', '▁Cross', '?', '▁', '</s>', 'What', '▁is', '▁the', '▁prim', 'ary', '▁se', 'min', 'ary', '▁of', '▁the', '▁Congregation', '▁of', '▁the', '▁Holy', '▁Cross', '?', '▁', '</s>']","['Where', '▁is', '▁the', '▁head', 'qu', 'art', 'ers', '▁of', '▁the', '▁Congregation', '▁of', '▁the', '▁Holy', '▁Cross', '?', '▁', '</s>', 'What', '▁is', '▁the', '▁prim', 'ary', '▁se', 'min', 'ary', '▁of', '▁the', '▁Congregation', '▁of', '▁the', '▁Holy', '▁Cross', '?', '▁', '</s>', '<', 'e', 'n', '>']"
"['<en>', 'Pat', '▁O', ""'"", 'B', 'rien', '▁portray', 'ed', '▁which', '▁person', '▁in', '[MASK]', '▁film', '▁Knute', '▁Rockne', '[MASK]', '▁', '</s>', 'Which', '▁Secreta', 'ry', '[MASK]', '▁State', '▁attended', '▁Notre', '▁Dame', '[MASK]', '▁', '</s>', 'Which', '▁Notre', '▁Dame', '▁al', 'um', '▁from', '[MASK]']","['<en>', 'Pat', '▁O', ""'"", 'B', 'rien', '▁portray', 'ed', '▁which', '▁person', '▁in', '▁the', '▁film', '▁Knute', '▁Rockne', '?', '▁', '</s>', 'Which', '▁Secreta', 'ry', '▁of', '▁State', '▁attended', '▁Notre', '▁Dame', '?', '▁', '</s>', 'Which', '▁Notre', '▁Dame', '▁al', 'um', '▁from', '▁the']","['Pat', '▁O', ""'"", 'B', 'rien', '▁portray', 'ed', '▁which', '▁person', '▁in', '▁the', '▁film', '▁Knute', '▁Rockne', '?', '▁', '</s>', 'Which', '▁Secreta', 'ry', '▁of', '▁State', '▁attended', '▁Notre', '▁Dame', '?', '▁', '</s>', 'Which', '▁Notre', '▁Dame', '▁al', 'um', '▁from', '▁the', '<', 'e', 'n', '>']"
"['<en>', 'Which', '▁art', '▁muse', 'um', '▁does', '▁Notre', '▁Dame', '▁ad', 'minister', '?', '▁', '[MASK]', 'In', '▁what', '▁year', '▁was', '▁Father', '▁Edward', '▁Sorin', '▁given', '▁t', '[MASK]', 'o', '▁years', '▁to', '[MASK]', '▁a', '▁college', '?', '▁', '[MASK]', 'Which', '▁individual', '▁offered', '▁land']","['<en>', 'Which', '▁art', '▁muse', 'um', '▁does', '▁Notre', '▁Dame', '▁ad', 'minister', '?', '▁', '</s>', 'In', '▁what', '▁year', '▁was', '▁Father', '▁Edward', '▁Sorin', '▁given', '▁t', 'w', 'o', '▁years', '▁to', '▁create', '▁a', '▁college', '?', '▁', '</s>', 'Which', '▁individual', '▁offered', '▁land']","['Which', '▁art', '▁muse', 'um', '▁does', '▁Notre', '▁Dame', '▁ad', 'minister', '?', '▁', '</s>', 'In', '▁what', '▁year', '▁was', '▁Father', '▁Edward', '▁Sorin', '▁given', '▁t', 'w', 'o', '▁years', '▁to', '▁create', '▁a', '▁college', '?', '▁', '</s>', 'Which', '▁individual', '▁offered', '▁land', '<', 'e', 'n', '>']"
"['<en>', 'On', '▁what', '▁d', 'ay', '▁do', '▁Notre', '▁Dame', '▁home', '▁football', '[MASK]', '▁occur', '?', '[MASK]', '[MASK]', 'How', '▁many', '▁wins', '[MASK]', '▁the', '▁Notre', '▁Dame', '▁men', '[MASK]', 's', '▁basketball', '▁team', '▁have', '?', '[MASK]', '[MASK]', 'How', '▁many', '▁school', 's', '▁have']","['<en>', 'On', '▁what', '▁d', 'ay', '▁do', '▁Notre', '▁Dame', '▁home', '▁football', '▁games', '▁occur', '?', '▁', '</s>', 'How', '▁many', '▁wins', '▁does', '▁the', '▁Notre', '▁Dame', '▁men', ""'"", 's', '▁basketball', '▁team', '▁have', '?', '▁', '</s>', 'How', '▁many', '▁school', 's', '▁have']","['On', '▁what', '▁d', 'ay', '▁do', '▁Notre', '▁Dame', '▁home', '▁football', '▁games', '▁occur', '?', '▁', '</s>', 'How', '▁many', '▁wins', '▁does', '▁the', '▁Notre', '▁Dame', '▁men', ""'"", 's', '▁basketball', '▁team', '▁have', '?', '▁', '</s>', 'How', '▁many', '▁school', 's', '▁have', '<', 'e', 'n', '>']"
"['<en>', 'O', '[MASK]', '▁how', '▁many', '▁years', '▁did', '▁the', '▁chan', '[MASK]', '▁to', '▁national', '▁stand', 'ards', '▁under', 'ta', '[MASK]', '▁at', '▁Notre', '▁Dame', '▁in', '▁the', '▁e', 'arly', '▁20', 'th', '▁century', '▁take', '▁place', '?', '▁', '</s>', 'Th', 'ose', '▁who', '▁attended']","['<en>', 'O', 'ver', '▁how', '▁many', '▁years', '▁did', '▁the', '▁chan', 'ge', '▁to', '▁national', '▁stand', 'ards', '▁under', 'ta', 'ken', '▁at', '▁Notre', '▁Dame', '▁in', '▁the', '▁e', 'arly', '▁20', 'th', '▁century', '▁take', '▁place', '?', '▁', '</s>', 'Th', 'ose', '▁who', '▁attended']","['O', 'ver', '▁how', '▁many', '▁years', '▁did', '▁the', '▁chan', 'ge', '▁to', '▁national', '▁stand', 'ards', '▁under', 'ta', 'ken', '▁at', '▁Notre', '▁Dame', '▁in', '▁the', '▁e', 'arly', '▁20', 'th', '▁century', '▁take', '▁place', '?', '▁', '</s>', 'Th', 'ose', '▁who', '▁attended', '<', 'e', 'n', '>']"
"['<en>', 'What', '▁did', '▁the', '▁bro', 'ther', '▁of', '▁John', '▁Zahm', '[MASK]', 'ct', '▁at', '▁Notre', '▁Dame', '?', '▁', '</s>', 'W', 'ork', '▁on', '▁a', '▁ger', 'm', '[MASK]', 'fre', 'e', '[MASK]', 'li', 'fe', '▁en', 'ded', '▁up', '[MASK]', '▁the', '▁creation', '▁of']","['<en>', 'What', '▁did', '▁the', '▁bro', 'ther', '▁of', '▁John', '▁Zahm', '▁constru', 'ct', '▁at', '▁Notre', '▁Dame', '?', '▁', '</s>', 'W', 'ork', '▁on', '▁a', '▁ger', 'm', '-', 'fre', 'e', '-', 'li', 'fe', '▁en', 'ded', '▁up', '▁in', '▁the', '▁creation', '▁of']","['What', '▁did', '▁the', '▁bro', 'ther', '▁of', '▁John', '▁Zahm', '▁constru', 'ct', '▁at', '▁Notre', '▁Dame', '?', '▁', '</s>', 'W', 'ork', '▁on', '▁a', '▁ger', 'm', '-', 'fre', 'e', '-', 'li', 'fe', '▁en', 'ded', '▁up', '▁in', '▁the', '▁creation', '▁of', '<', 'e', 'n', '>']"
"['<en>', 'The', '▁Lobund', '▁Institute', '▁was', '▁mer', 'ged', '▁in', 'to', '▁the', '▁De', 'part', 'ment', '▁of', '▁B', 'i', 'ology', '▁at', '[MASK]', '▁Dame', '▁in', '▁what', '▁year', '?', '▁', '</s>', 'When', '▁did', '▁study', '▁of', '▁a', '▁ger', 'm', '-', 'fre', 'e']","['<en>', 'The', '▁Lobund', '▁Institute', '▁was', '▁mer', 'ged', '▁in', 'to', '▁the', '▁De', 'part', 'ment', '▁of', '▁B', 'i', 'ology', '▁at', '▁Notre', '▁Dame', '▁in', '▁what', '▁year', '?', '▁', '</s>', 'When', '▁did', '▁study', '▁of', '▁a', '▁ger', 'm', '-', 'fre', 'e']","['The', '▁Lobund', '▁Institute', '▁was', '▁mer', 'ged', '▁in', 'to', '▁the', '▁De', 'part', 'ment', '▁of', '▁B', 'i', 'ology', '▁at', '▁Notre', '▁Dame', '▁in', '▁what', '▁year', '?', '▁', '</s>', 'When', '▁did', '▁study', '▁of', '▁a', '▁ger', 'm', '-', 'fre', 'e', '<', 'e', 'n', '>']"
"['<en>', 'Where', '▁am', 'ong', '▁US', '▁universities', '▁does', '▁Notre', '▁Dame', '▁rank', '?', '[MASK]', '</s>', 'How', '[MASK]', '▁individual', '▁col', 'leges', '▁are', '▁part', '▁of', '▁Notre', '▁Dame', '?', '[MASK]', '</s>', 'Which', '▁prize', '▁does', '▁the', '▁Architecture', '[MASK]', '▁at', '▁Notre', '▁Dame', '▁g']","['<en>', 'Where', '▁am', 'ong', '▁US', '▁universities', '▁does', '▁Notre', '▁Dame', '▁rank', '?', '▁', '</s>', 'How', '▁many', '▁individual', '▁col', 'leges', '▁are', '▁part', '▁of', '▁Notre', '▁Dame', '?', '▁', '</s>', 'Which', '▁prize', '▁does', '▁the', '▁Architecture', '▁School', '▁at', '▁Notre', '▁Dame', '▁g']","['Where', '▁am', 'ong', '▁US', '▁universities', '▁does', '▁Notre', '▁Dame', '▁rank', '?', '▁', '</s>', 'How', '▁many', '▁individual', '▁col', 'leges', '▁are', '▁part', '▁of', '▁Notre', '▁Dame', '?', '▁', '</s>', 'Which', '▁prize', '▁does', '▁the', '▁Architecture', '▁School', '▁at', '▁Notre', '▁Dame', '▁g', '<', 'e', 'n', '>']"
"['<en>', 'Which', '▁program', '▁at', '▁Notre', '▁Dame', '▁off', '[MASK]', '▁a', '▁Master', '▁of', '▁Edu', 'cation', '▁degree', '?', '▁', '</s>', 'In', '▁what', '▁year', '▁was', '▁a', '▁Master', '▁of', '▁Arts', '▁course', '▁first', '▁offered', '▁at', '▁Notre', '▁Dame', '?', '▁', '</s>', 'Which', '▁de']","['<en>', 'Which', '▁program', '▁at', '▁Notre', '▁Dame', '▁off', 'ers', '▁a', '▁Master', '▁of', '▁Edu', 'cation', '▁degree', '?', '▁', '</s>', 'In', '▁what', '▁year', '▁was', '▁a', '▁Master', '▁of', '▁Arts', '▁course', '▁first', '▁offered', '▁at', '▁Notre', '▁Dame', '?', '▁', '</s>', 'Which', '▁de']","['Which', '▁program', '▁at', '▁Notre', '▁Dame', '▁off', 'ers', '▁a', '▁Master', '▁of', '▁Edu', 'cation', '▁degree', '?', '▁', '</s>', 'In', '▁what', '▁year', '▁was', '▁a', '▁Master', '▁of', '▁Arts', '▁course', '▁first', '▁offered', '▁at', '▁Notre', '▁Dame', '?', '▁', '</s>', 'Which', '▁de', '<', 'e', 'n', '>']"
"['<en>', 'For', '▁what', '▁cause', '▁is', '▁mon', 'ey', '▁ra', 'ise', 'd', '▁at', '▁the', '▁Beng', 'al', '▁B', 'outs', '▁tournam', 'ent', '▁at', '▁Notre', '▁Dame', '?', '▁', '</s>', 'How', '▁many', '▁students', '▁in', '▁total', '▁were', '▁at', '▁Notre', '▁Dame', '▁in', '▁2014?', '▁']","['<en>', 'For', '▁what', '▁cause', '▁is', '▁mon', 'ey', '▁ra', 'ise', 'd', '▁at', '▁the', '▁Beng', 'al', '▁B', 'outs', '▁tournam', 'ent', '▁at', '▁Notre', '▁Dame', '?', '▁', '</s>', 'How', '▁many', '▁students', '▁in', '▁total', '▁were', '▁at', '▁Notre', '▁Dame', '▁in', '▁2014?', '▁']","['For', '▁what', '▁cause', '▁is', '▁mon', 'ey', '▁ra', 'ise', 'd', '▁at', '▁the', '▁Beng', 'al', '▁B', 'outs', '▁tournam', 'ent', '▁at', '▁Notre', '▁Dame', '?', '▁', '</s>', 'How', '▁many', '▁students', '▁in', '▁total', '▁were', '▁at', '▁Notre', '▁Dame', '▁in', '▁2014?', '▁', '<', 'e', 'n', '>']"
"['<en>', 'What', '▁was', '▁the', '▁l', 'if', 'es', 'pan', '▁of', '▁John', '▁Augustine', '[MASK]', '?', '▁', '</s>', 'What', '▁program', '▁did', '▁John', '▁Augustine', '[MASK]', '▁come', '▁to', '▁co', '-', 'dire', 'ct', '▁at', '▁N', 'ore', '▁Dame', '?', '▁', '</s>', 'What', '[MASK]']","['<en>', 'What', '▁was', '▁the', '▁l', 'if', 'es', 'pan', '▁of', '▁John', '▁Augustine', '▁Zahm', '?', '▁', '</s>', 'What', '▁program', '▁did', '▁John', '▁Augustine', '▁Zahm', '▁come', '▁to', '▁co', '-', 'dire', 'ct', '▁at', '▁N', 'ore', '▁Dame', '?', '▁', '</s>', 'What', '▁bo']","['What', '▁was', '▁the', '▁l', 'if', 'es', 'pan', '▁of', '▁John', '▁Augustine', '▁Zahm', '?', '▁', '</s>', 'What', '▁program', '▁did', '▁John', '▁Augustine', '▁Zahm', '▁come', '▁to', '▁co', '-', 'dire', 'ct', '▁at', '▁N', 'ore', '▁Dame', '?', '▁', '</s>', 'What', '▁bo', '<', 'e', 'n', '>']"
"['<en>', 'What', '▁was', '▁the', '▁amount', '▁of', '▁wins', '▁Knute', '▁Rockne', '▁atta', 'ine', 'd', '▁at', '▁Notre', '[MASK]', '▁w', 'hi', 'le', '▁head', '▁coach', '?', '▁', '</s>', 'In', '▁what', '▁year', '▁did', '▁the', '▁team', '▁lead', '▁by', '▁Knute', '▁Rockne', '▁win', '▁the', '▁Rose']","['<en>', 'What', '▁was', '▁the', '▁amount', '▁of', '▁wins', '▁Knute', '▁Rockne', '▁atta', 'ine', 'd', '▁at', '▁Notre', '▁Dame', '▁w', 'hi', 'le', '▁head', '▁coach', '?', '▁', '</s>', 'In', '▁what', '▁year', '▁did', '▁the', '▁team', '▁lead', '▁by', '▁Knute', '▁Rockne', '▁win', '▁the', '▁Rose']","['What', '▁was', '▁the', '▁amount', '▁of', '▁wins', '▁Knute', '▁Rockne', '▁atta', 'ine', 'd', '▁at', '▁Notre', '▁Dame', '▁w', 'hi', 'le', '▁head', '▁coach', '?', '▁', '</s>', 'In', '▁what', '▁year', '▁did', '▁the', '▁team', '▁lead', '▁by', '▁Knute', '▁Rockne', '▁win', '▁the', '▁Rose', '<', 'e', 'n', '>']"
"['<en>', 'In', '▁what', '▁film', '▁did', '▁a', '▁par', 'ody', '[MASK]', '[MASK]', '▁""', 'W', 'in', '▁one', '▁for', '[MASK]', '▁Gipper', '""', '▁spe', 'ech', '▁app', 'ear', '?', '▁', '</s>', 'Who', '▁star', 'red', '▁as', '▁Daniel', '▁R', 'uet', 'tiger', '▁in', '[MASK]', '▁film']","['<en>', 'In', '▁what', '▁film', '▁did', '▁a', '▁par', 'ody', '▁of', '▁the', '▁""', 'W', 'in', '▁one', '▁for', '▁the', '▁Gipper', '""', '▁spe', 'ech', '▁app', 'ear', '?', '▁', '</s>', 'Who', '▁star', 'red', '▁as', '▁Daniel', '▁R', 'uet', 'tiger', '▁in', '▁the', '▁film']","['In', '▁what', '▁film', '▁did', '▁a', '▁par', 'ody', '▁of', '▁the', '▁""', 'W', 'in', '▁one', '▁for', '▁the', '▁Gipper', '""', '▁spe', 'ech', '▁app', 'ear', '?', '▁', '</s>', 'Who', '▁star', 'red', '▁as', '▁Daniel', '▁R', 'uet', 'tiger', '▁in', '▁the', '▁film', '<', 'e', 'n', '>']"
"['<en>', 'Who', '▁did', '▁Wal', 'de', 'mar', '▁Gurian', '▁rece', 'ive', '▁his', '▁tut', 'el', 'age', '▁under', '▁w', 'hi', 'le', '▁se', 'ek', 'ing', '▁his', '[MASK]', 'te', '[MASK]', '▁', '</s>', 'What', '▁was', '▁Ivan', '▁Me', 'štrović', '▁known', '▁for', '▁be', 'ing', '[MASK]']","['<en>', 'Who', '▁did', '▁Wal', 'de', 'mar', '▁Gurian', '▁rece', 'ive', '▁his', '▁tut', 'el', 'age', '▁under', '▁w', 'hi', 'le', '▁se', 'ek', 'ing', '▁his', '▁doctora', 'te', '?', '▁', '</s>', 'What', '▁was', '▁Ivan', '▁Me', 'štrović', '▁known', '▁for', '▁be', 'ing', '?']","['Who', '▁did', '▁Wal', 'de', 'mar', '▁Gurian', '▁rece', 'ive', '▁his', '▁tut', 'el', 'age', '▁under', '▁w', 'hi', 'le', '▁se', 'ek', 'ing', '▁his', '▁doctora', 'te', '?', '▁', '</s>', 'What', '▁was', '▁Ivan', '▁Me', 'štrović', '▁known', '▁for', '▁be', 'ing', '?', '<', 'e', 'n', '>']"
